tweet_id	tweet_text	created_at	user_id	screen_name	name	profile_image_url
272560008506523648	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's Th... http://t.co/J755Qfyb @robsoninc	2012-11-24 23:39:04	81904191	Canada_Business	Canadian Businesses	http://a0.twimg.com/profile_images/466961525/CANBIZ1_normal.jpg
272560009668341761	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/SGchTehJ	2012-11-24 23:39:04	99169434	ExcellentNews	Top News	http://a0.twimg.com/profile_images/739854828/zebra5_normal.jpg
272560010540748801	hellothere Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Ra... http://t.co/FF7FQ9B4 bythere	2012-11-24 23:39:05	104013903	kymlewison	kym lewison	http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png
272560015922061312	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/1y3ryxrx	2012-11-24 23:39:06	198436070	ThisSmileyWorld	Tanya Pervakova	http://a0.twimg.com/profile_images/1137145498/lucky_normal.jpg
272560016748343296	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/seeq16Kj	2012-11-24 23:39:06	168700461	kencblair	Kenneth Blair	http://a0.twimg.com/profile_images/1089660395/39054_1525186978997_1514320932_31305470_6409183_n_normal.jpg
272560024495214595	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/iocTqhtp	2012-11-24 23:39:08	220298263	Axelfinance	Ajinkya	http://a0.twimg.com/profile_images/1427084795/financial_graph_normal.jpg
272560027200536576	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/OAu7W0OT	2012-11-24 23:39:09	481092772	HobenWitte	HobenWitte	http://a0.twimg.com/profile_images/1798655457/hotgirls_normal.jpg
272560028572082177	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/6kedBbI0	2012-11-24 23:39:09	389896835	Traveloinfo	Traveloinfo	http://a0.twimg.com/profile_images/1585955324/northern-pakistan_normal.jpg
272560031378075648	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/DbU6QxPc	2012-11-24 23:39:10	546578704	traveltips41	traveltips4	http://a0.twimg.com/profile_images/2108896557/Logo1_normal.png
272560032275632129	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/Q9tIdU1a	2012-11-24 23:39:10	577916371	latestnewsbot	The Latest News	http://a0.twimg.com/profile_images/2310170755/yrsjlnpr45pkaxxwyxjn_normal.png
272560036591595521	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/EHgglHNi	2012-11-24 23:39:11	457070791	adindanisrina	adinda nisrina	http://a0.twimg.com/profile_images/2742002630/dcf1724619f7e821e5b386cddfdb7ab1_normal.jpeg
272560039707963392	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/lYPIiQPV	2012-11-24 23:39:12	469064277	PorteableCom	PorteableCom	http://a0.twimg.com/profile_images/2573126469/qrakofaw8ntdndcskody_normal.gif
272560041633136640	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/6Fk3qtnv	2012-11-24 23:39:12	871141279	KinMAHER	R.MAHER	http://a0.twimg.com/profile_images/2700836985/e6042936bf2557f463ea608b495db193_normal.jpeg
272560043201802240	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/hgroeK6u	2012-11-24 23:39:12	917049954	vktop_team	VKTOP TEAM	http://a0.twimg.com/profile_images/2827046124/87677cc225f92fdbe80363e6358547ef_normal.png
272560044137132032	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/PHIqBJOy	2012-11-24 23:39:13	837782083	riyoe16	perfect	http://a0.twimg.com/profile_images/2814046142/688246dffd4fdc137c91034aab00e9f9_normal.jpeg
272560064726962177	RT @OnewaySpeaker: الأمن المركزى بيضرب طوب على الشباب #CBC	2012-11-24 23:39:18	417366320	sherryaly	cherry	http://a0.twimg.com/profile_images/2855100498/5e65961c4a4a392a6fd33c923849323f_normal.jpeg
272560066916384769	متصل علي CBC بيقول؛بصلاحيات مرسي لو حب يتجوز مراتي مش حاقدر امنعه!	2012-11-24 23:39:18	246335101	mnabih123	Dr. Mohamed I Nabih	http://a0.twimg.com/profile_images/1689802068/71973_457928690784_580215784_5791549_5746580_n_normal.jpg
272560150890557440	NHL #CBC Well, Flyers &amp; Clarke, all I can say is CCCP threw the game for YOU WHINERS! Shero is laughing from Heaven now We all know!	2012-11-24 23:39:38	140559917	Queendavidg	David Phillips	http://a0.twimg.com/profile_images/1401038863/P1000209_normal.JPG
272560157253312512	My street is in the news again. #LeSigh  RT “@CBCHamilton: Man stabbed in Hamilton's Hess Village http://t.co/aWSW6sWA #HamOnt”	2012-11-24 23:39:40	17880388	VaderVonDoom	LesiaMS	http://a0.twimg.com/profile_images/1597271998/image_normal.jpg
272560187431329792	RT @OnewaySpeaker: الأمن المركزى بيضرب طوب على الشباب #CBC	2012-11-24 23:39:47	275165254	salma2006	nora el masryia	http://a0.twimg.com/profile_images/2407070451/bqfsanr2a0a25tjql0g2_normal.jpeg
